DATE,Temperature_Max,Relative_Humidity,Precipitation,Wind_Speed,Surface Soil Wetness,Root Zone Soil Wetness
4/27/20,25.42,49.94,0,2.31,0.59,0.62
4/28/20,28.94,51.56,0,2.16,0.58,0.62
4/29/20,28.2,53.62,0,2.18,0.57,0.61
4/30/20,26.31,45.12,0,2.59,0.56,0.6
5/1/20,22.76,46.5,0.09,2.37,0.55,0.59
5/2/20,22.74,50.81,0,2.53,0.55,0.59
5/3/20,21.83,50.06,0,2.39,0.55,0.59
5/4/20,23.62,38.5,0,2.33,0.54,0.59
5/5/20,26.4,33.75,0,2.12,0.54,0.58
5/6/20,27.72,39.69,0,2.52,0.52,0.57
5/7/20,29.31,35.19,0,2.47,0.52,0.56
5/8/20,30.4,34.81,0,2.34,0.52,0.56
5/9/20,29.73,36.25,0,2.24,0.52,0.55
5/10/20,26.45,42.06,0,2.42,0.51,0.55
5/11/20,22.81,49.69,0,2.11,0.51,0.55
5/12/20,16.86,71.19,0,2.22,0.52,0.55
5/13/20,19.99,56.62,0,2.45,0.51,0.54
5/14/20,20.09,62.5,0,2.84,0.51,0.54
5/15/20,22.47,54.75,0,2.6,0.5,0.54
5/16/20,25.83,50.69,0,1.87,0.5,0.53
5/17/20,22.76,55.88,2.22,2.91,0.51,0.53
5/18/20,16.15,79.19,15.33,2.55,0.59,0.55
5/19/20,12.99,79.75,6.4,2.33,0.56,0.56
5/20/20,19.41,63.81,0.07,2.37,0.53,0.56
5/21/20,23.81,45.94,0,2.18,0.52,0.55
5/22/20,21.66,43.06,0.05,2.39,0.52,0.55
5/23/20,22.67,41.38,0.03,2.98,0.51,0.55
5/24/20,26.92,39.06,0.02,2.52,0.51,0.55
5/25/20,29.67,37,0,2.63,0.5,0.54
5/26/20,32.36,38.06,0,2.27,0.49,0.53
5/27/20,34.93,38.5,0,2.48,0.48,0.53
5/28/20,35.84,28.31,0,1.95,0.48,0.52
5/29/20,31.38,42.19,0,2.69,0.48,0.52
5/30/20,21.44,59.31,0,2.27,0.48,0.52
5/31/20,23.37,52.94,0,1.8,0.48,0.52
6/1/20,23.5,57.5,0.02,1.46,0.47,0.52
6/2/20,30.54,41.88,0,1.97,0.45,0.51
6/3/20,33.52,38.25,0,2.3,0.44,0.51
6/4/20,36.21,27.75,0,2.83,0.41,0.5
6/5/20,27.69,40.12,0.43,2.62,0.41,0.5
6/6/20,22.01,49.75,0.02,3.02,0.41,0.5
6/7/20,18.9,42.06,0,3.45,0.4,0.5
6/8/20,24.6,28.5,0,3.02,0.39,0.49
6/9/20,27.9,25.06,0,2.51,0.38,0.49
6/10/20,31.75,24.81,0,2.65,0.38,0.49
6/11/20,32.63,25.56,0.03,2.63,0.37,0.49
6/12/20,26.32,43.38,0.56,2.72,0.37,0.48
6/13/20,22.71,42.44,0,2.77,0.37,0.48
6/14/20,26.59,38.06,0,2.4,0.36,0.48
6/15/20,29.66,40.44,0,2.87,0.36,0.48
6/16/20,25.96,40.69,0,2.52,0.36,0.48
6/17/20,27.3,28.06,0,2.57,0.35,0.48
6/18/20,29.83,20,0,2.39,0.34,0.48
6/19/20,32.12,24.25,0,2.47,0.34,0.48
6/20/20,33,25.38,0.01,2.6,0.34,0.48
6/21/20,32.82,28,0,2.54,0.34,0.47
6/22/20,34.98,29.75,0,2.27,0.33,0.47
6/23/20,35.43,29.69,0.01,2.34,0.33,0.47
6/24/20,33.69,29.12,0.02,1.93,0.32,0.47
6/25/20,34.22,31.44,0.42,2.38,0.3,0.47
6/26/20,37.02,36.06,0.02,2.32,0.3,0.46
6/27/20,36.87,26.75,0,2.8,0.28,0.46
6/28/20,27.4,35.38,0,2.66,0.27,0.46
6/29/20,25.76,36.44,0,2.59,0.26,0.46
6/30/20,29.65,24.31,0,2.6,0.25,0.46
7/1/20,30.9,24.5,0,2.55,0.24,0.46
7/2/20,31.05,27.69,0,2.55,0.23,0.46
7/3/20,32.19,19.75,0,2.36,0.22,0.46
7/4/20,33.78,14.25,0,2.76,0.21,0.46
7/5/20,35.21,13.81,0,2.94,0.2,0.46
7/6/20,34.09,14.25,0,2.66,0.2,0.46
7/7/20,31.23,15.12,0,2.3,0.19,0.46
7/8/20,31.93,16.5,0,2.2,0.18,0.46
7/9/20,33.87,15.81,0,2.32,0.17,0.46
7/10/20,34.03,15.88,0,2.37,0.17,0.45
7/11/20,37.68,13.12,0,2.48,0.16,0.45
7/12/20,37.9,12.25,0.05,2.3,0.16,0.45
7/13/20,35.98,14.5,0,2.27,0.16,0.45
7/14/20,32.51,27.06,0,2.01,0.16,0.45
7/15/20,34.09,29.62,0,2.13,0.15,0.45
7/16/20,33.87,26.81,0,2.09,0.15,0.45
7/17/20,34.44,25.56,0,2.19,0.15,0.45
7/18/20,34.54,27.88,0,2.09,0.15,0.45
7/19/20,34.51,28.38,0.04,2.19,0.15,0.45
7/20/20,34.58,29.94,0.05,2.12,0.14,0.45
7/21/20,33.23,28.5,0,1.93,0.14,0.45
7/22/20,31.19,29.25,0,2.33,0.14,0.45
7/23/20,30,29.44,0,2.27,0.14,0.45
7/24/20,32.02,31.75,0.07,2.41,0.14,0.45
7/25/20,32.99,28.81,0.05,2.23,0.14,0.45
7/26/20,34.16,25.38,0.04,2.59,0.14,0.45
7/27/20,34.1,23.75,0.02,2.31,0.14,0.45
7/28/20,34.8,24.06,0,2.45,0.13,0.45
7/29/20,34.87,20.62,0.01,2.34,0.13,0.45
7/30/20,35.32,19.31,0.01,2.02,0.13,0.45
7/31/20,35.64,17.56,0,2.38,0.13,0.45
8/1/20,34.38,15.44,0,2.32,0.13,0.45
8/2/20,34.62,13.94,0,2.52,0.12,0.45
8/3/20,34.4,14.25,0,2.41,0.12,0.45
8/4/20,32.44,26.06,0,2.42,0.12,0.45
8/5/20,29.4,35.38,0,2.16,0.12,0.45
8/6/20,27.33,38.38,0,2.23,0.12,0.45
8/7/20,30.01,35.69,0,2.12,0.12,0.45
8/8/20,32.93,30.56,0,2.52,0.12,0.45
8/9/20,35.05,25.62,0,2.62,0.12,0.45
8/10/20,35,24.56,0.07,2.46,0.12,0.45
8/11/20,32.83,30.25,0.2,2.17,0.12,0.45
8/12/20,33.89,22.81,0,2.16,0.12,0.45
8/13/20,33.8,21.31,0,2.38,0.12,0.45
8/14/20,37.87,24.5,0.03,2.43,0.12,0.45
8/15/20,39.39,28.75,0.71,2.23,0.13,0.45
8/16/20,40.04,30.12,1.35,2.79,0.15,0.45
8/17/20,39.35,26.06,0.1,2.56,0.17,0.46
8/18/20,39.05,30.56,0.11,1.98,0.17,0.45
8/19/20,37.9,26.5,0.13,2.62,0.16,0.45
8/20/20,36.13,21.44,0,2.09,0.16,0.45
8/21/20,35.5,24.19,0,1.91,0.16,0.45
8/22/20,32.71,25.38,0,1.8,0.16,0.45
8/23/20,34.36,24.56,0.12,1.8,0.16,0.45
8/24/20,34.65,34,0.01,1.97,0.16,0.45
8/25/20,33.01,41.19,0,2.01,0.16,0.45
8/26/20,32,43.56,0,2.1,0.16,0.45
8/27/20,31.41,29.62,0,2.17,0.16,0.45
8/28/20,32.73,26.81,0,2.22,0.15,0.45
8/29/20,33.19,26.44,0,2.3,0.15,0.45
8/30/20,33.31,25,0,2.38,0.15,0.45
8/31/20,32.03,25.12,0,2.25,0.15,0.45
9/1/20,31.77,26.56,0,2.18,0.15,0.45
9/2/20,32.48,25.31,0,2.12,0.14,0.45
9/3/20,34.65,25.56,0,2.16,0.14,0.45
9/4/20,36.65,23.44,0,2.26,0.14,0.45
9/5/20,37.03,19.44,0,2.59,0.14,0.45
9/6/20,38.67,19.44,0,2.45,0.14,0.45
9/7/20,35.63,21.06,0,2.45,0.13,0.45
9/8/20,32.43,17.56,0,2.45,0.13,0.45
9/9/20,26.94,13.19,0,2.48,0.13,0.45
9/10/20,27.2,18.06,0,2.3,0.13,0.45
9/11/20,28.16,21.44,0,2.09,0.13,0.45
9/12/20,30.87,20.62,0,2.29,0.13,0.45
9/13/20,31.37,17.19,0,2.48,0.13,0.45
9/14/20,30.69,23.69,0,2.36,0.13,0.45
9/15/20,29.55,33.25,0,2.17,0.12,0.45
9/16/20,29.95,26.81,0,2.26,0.12,0.45
9/17/20,26.7,24.31,0,1.62,0.12,0.45
9/18/20,26.16,44.12,0.35,1.44,0.13,0.45
9/19/20,26.79,44.06,0.01,2.3,0.13,0.45
9/20/20,28.29,28.19,0,2.36,0.13,0.45
9/21/20,28.75,22.5,0,2.02,0.13,0.45
9/22/20,29.25,25.56,0,2.18,0.13,0.45
9/23/20,28.91,24.06,0,2.29,0.13,0.45
9/24/20,28.19,28.75,0,2.29,0.13,0.45
9/25/20,28.04,32.19,0,1.95,0.13,0.45
9/26/20,29.31,34.75,0,2.34,0.13,0.45
9/27/20,31.94,34,0,2.9,0.13,0.45
9/28/20,33.05,18.19,0,3.21,0.12,0.45
9/29/20,32.8,18.88,0,2.71,0.12,0.45
9/30/20,33.41,21.25,0,2.2,0.12,0.45
10/1/20,35.34,13.62,0,2.64,0.12,0.45
10/2/20,34.15,13.5,0,2.41,0.12,0.45
10/3/20,32.87,12.88,0,2.25,0.12,0.45
10/4/20,31.62,15.06,0,2.35,0.12,0.45
10/5/20,30.99,14.12,0,2.3,0.12,0.45
10/6/20,29.62,15.56,0,1.98,0.12,0.45
10/7/20,27.58,19.94,0,1.98,0.12,0.45
10/8/20,23.58,27.94,0,1.62,0.12,0.45
10/9/20,24.1,38.56,0,1.83,0.12,0.45
10/10/20,21.49,46.5,0,1.76,0.12,0.45
10/11/20,25.58,45.38,0,2.09,0.12,0.45
10/12/20,28.23,27.56,0,2.11,0.12,0.45
10/13/20,28.8,22.19,0,2.28,0.12,0.45
10/14/20,30.51,18.44,0,2.32,0.12,0.45
10/15/20,31.56,22,0,2.4,0.12,0.45
10/16/20,31.75,17.94,0,2.66,0.12,0.45
10/17/20,30.54,16.25,0,2.23,0.12,0.45
10/18/20,29.48,17.19,0,2.23,0.12,0.45
10/19/20,28.47,19.56,0,2.16,0.12,0.45
10/20/20,28.27,18.62,0,2.45,0.12,0.45
10/21/20,27.15,19.25,0,2.14,0.12,0.45
10/22/20,25.62,28.25,0,2.02,0.12,0.45
10/23/20,22.83,37.06,0,1.7,0.12,0.45
10/24/20,22.09,41.19,0,1.63,0.12,0.45
10/25/20,17.39,55.31,0,2.78,0.12,0.45
10/26/20,18.15,8.06,0,3.36,0.12,0.45
10/27/20,23.25,22.75,0,2.63,0.12,0.45
10/28/20,25.81,15,0,2.48,0.12,0.45
10/29/20,25.6,13.31,0,2.57,0.12,0.45
10/30/20,25.62,15.69,0,2.13,0.12,0.45
10/31/20,27.54,12.06,0,2.45,0.12,0.45
11/1/20,27.71,12.31,0,2.47,0.12,0.45
11/2/20,28.33,20.38,0,2.44,0.12,0.45
11/3/20,26.25,26.12,0,2.24,0.11,0.45
11/4/20,26.59,25.38,0,2.28,0.11,0.45
11/5/20,27.42,20.19,0,2.29,0.11,0.45
11/6/20,17.92,48.88,0.93,1.83,0.12,0.45
11/7/20,10.08,73.81,2.28,1.9,0.18,0.46
11/8/20,3.94,79.69,8.96,2.94,0.27,0.46
11/9/20,7.56,52.06,0,1.72,0.37,0.47
11/10/20,13.78,50.25,0.02,1.7,0.45,0.47
11/11/20,12.33,49.06,0,1.22,0.45,0.47
11/12/20,15.29,48.88,0,1.98,0.45,0.47
11/13/20,14.18,56.75,0.11,1.76,0.44,0.47
11/14/20,16.82,57.5,0,1.77,0.43,0.47
11/15/20,20.83,40,0,1.94,0.41,0.47
11/16/20,24.65,30.19,0.02,2.69,0.39,0.47
11/17/20,20.85,34,0.03,2.77,0.37,0.47
11/18/20,11.62,77.44,5.57,2.24,0.45,0.47
11/19/20,16.23,50.62,0.01,2.05,0.46,0.48
11/20/20,15.65,49.44,0.01,1.64,0.45,0.48
11/21/20,19.83,43.69,0.01,1.95,0.44,0.48
11/22/20,18.93,42,0,2,0.43,0.47
11/23/20,13.89,52,0,2.03,0.43,0.47
11/24/20,14.95,52.56,0,2.12,0.42,0.47
11/25/20,14.17,59.06,0,2.02,0.41,0.47
11/26/20,13.65,38.69,0,2.48,0.41,0.47
11/27/20,17.05,30.38,0,2.82,0.4,0.47
11/28/20,17.01,29.75,0,1.98,0.38,0.47
11/29/20,18.57,27.75,0,2.26,0.38,0.47
11/30/20,18.22,24.44,0,1.9,0.37,0.47
12/1/20,19.94,30.06,0,1.97,0.35,0.47
12/2/20,20.01,26.94,0,2.88,0.34,0.47
12/3/20,17.77,22.44,0,2.01,0.33,0.47
12/4/20,18.05,27.19,0,2.03,0.32,0.46
12/5/20,18.98,18.12,0,2.07,0.31,0.46
12/6/20,13.52,27.5,0,1.88,0.3,0.46
12/7/20,20.49,26,0,4.21,0.3,0.46
12/8/20,22.97,13.75,0,3.33,0.29,0.46
12/9/20,17.98,18.25,0,1.66,0.28,0.46
12/10/20,15.59,26.94,0,1.63,0.27,0.46
12/11/20,12.7,55.31,1.46,1.6,0.27,0.46
12/12/20,10.68,82.62,6.07,1.89,0.43,0.47
12/13/20,10.94,76.81,11.23,2.37,0.52,0.48
12/14/20,8.31,79.81,0.57,2.13,0.52,0.49
12/15/20,13.62,51.38,0,1.96,0.48,0.49
12/16/20,14.83,60.69,0.23,1.88,0.48,0.49
12/17/20,7,86.81,6.52,2.11,0.51,0.5
12/18/20,13.08,50.56,0.02,2.41,0.5,0.5
12/19/20,17.08,42.19,0,2.01,0.48,0.5
12/20/20,19.28,32.62,0.04,2.32,0.48,0.5
12/21/20,19.62,33.62,0.01,2.3,0.48,0.5
12/22/20,14.61,42.75,0,1.78,0.48,0.5
12/23/20,17.4,33,0,3,0.48,0.49
12/24/20,12.08,32.38,0,1.84,0.48,0.49
12/25/20,15.06,46.94,0.05,1.98,0.48,0.49
12/26/20,11.3,67.75,1.19,1.82,0.49,0.49
12/27/20,12.35,56.12,0.97,2.41,0.48,0.49
12/28/20,6.15,88.31,10.2,2.06,0.52,0.5
12/29/20,10.8,56.62,0.02,2.03,0.51,0.51
12/30/20,11.93,38.25,0,1.62,0.5,0.51
12/31/20,12.74,61.19,0.41,2.11,0.49,0.51
1/1/21,12.31,43.12,0,2.48,0.48,0.51
1/2/21,12.93,50,0,1.55,0.48,0.51
1/3/21,13.89,63.44,0,1.56,0.49,0.51
1/4/21,13.86,69.62,0.45,1.79,0.49,0.51
1/5/21,14.58,46.5,0,1.84,0.48,0.51
1/6/21,15.12,46.81,0,1.86,0.48,0.5
1/7/21,12.59,47.19,0,1.91,0.48,0.5
1/8/21,14.65,47,0.03,1.98,0.48,0.5
1/9/21,14.78,45.19,0.03,1.73,0.48,0.5
1/10/21,14.98,44.62,0,1.77,0.48,0.5
1/11/21,17.07,49.88,0,2.4,0.48,0.5
1/12/21,16.04,35.94,0,1.82,0.48,0.5
1/13/21,19.3,52.62,0,1.87,0.48,0.5
1/14/21,22.69,49.94,0,2.06,0.48,0.49
1/15/21,24.05,37.56,0,2.09,0.48,0.49
1/16/21,21.8,42.5,0,1.93,0.48,0.49
1/17/21,21.48,43.81,0,2.04,0.48,0.49
1/18/21,20.54,39.38,0,3.09,0.47,0.49
1/19/21,12.9,28.88,0.03,6.5,0.47,0.48
1/20/21,17.05,43,0,2.75,0.47,0.48
1/21/21,15.08,43.94,0,1.98,0.47,0.48
1/22/21,8.1,74.38,2.44,2.4,0.48,0.48
1/23/21,8.19,80.06,1.84,1.41,0.5,0.49
1/24/21,6.91,75.31,3.75,1.55,0.48,0.49
1/25/21,1.21,87.94,8.78,2.66,0.52,0.5
1/26/21,3.89,70.12,1.67,2.13,0.49,0.5
1/27/21,3.37,90.31,35.5,6.7,0.55,0.52
1/28/21,3.41,93.19,39.85,4.3,0.66,0.56
1/29/21,3.29,92.88,8.46,2.19,0.58,0.59
1/30/21,5.79,64.75,0,2.15,0.6,0.59
1/31/21,10.46,54.06,0,2.2,0.62,0.61
2/1/21,12.44,61.75,0,2.43,0.63,0.63
2/2/21,13.4,77.19,0.03,1.73,0.62,0.64
2/3/21,10.05,71.44,0.01,1.8,0.61,0.64
2/4/21,14.54,55.88,0,1.73,0.61,0.63
2/5/21,17.96,49.56,0,2.05,0.6,0.63
2/6/21,19.78,42.56,0,1.98,0.59,0.62
2/7/21,18.79,40,0.01,1.83,0.59,0.62
2/8/21,17.73,40.19,0,1.45,0.59,0.62
2/9/21,13.83,62.12,0,1.4,0.59,0.62
2/10/21,16.12,72.12,0,1.62,0.59,0.62
2/11/21,14.26,70.19,3.55,1.41,0.59,0.62
2/12/21,10.78,84.25,12.76,1.99,0.65,0.63
2/13/21,7.37,90.62,4.59,2.41,0.63,0.64
2/14/21,9.94,70.62,0,2.2,0.62,0.64
2/15/21,9.69,87.12,1.2,1.41,0.62,0.64
2/16/21,11.05,77.31,0,2.43,0.62,0.64
2/17/21,11.03,48.75,0,2.75,0.61,0.64
2/18/21,12.38,43.88,0,1.86,0.61,0.63
2/19/21,14.92,60.06,0,1.58,0.61,0.63
2/20/21,9.77,73.81,0.44,2.59,0.6,0.63
2/21/21,14,53.88,0,2.12,0.6,0.63
2/22/21,18.21,51.88,0,2.03,0.59,0.62
2/23/21,18.52,50.19,0,1.85,0.59,0.62
2/24/21,17.23,37.88,0,2.94,0.59,0.62
2/25/21,15.08,37.12,0,3.09,0.59,0.62
2/26/21,15.48,49.94,0,2.14,0.58,0.62
2/27/21,13.6,55.25,0,2.92,0.58,0.61
2/28/21,14.9,40.06,0,3.04,0.57,0.61
3/1/21,16.48,38.56,0,2.73,0.57,0.6
3/2/21,17.81,36,0,2.27,0.57,0.6
3/3/21,12.96,57.5,0,2.07,0.57,0.6
3/4/21,17.01,62.19,0,2.03,0.56,0.6
3/5/21,18.59,49.12,0,2.34,0.56,0.59
3/6/21,14.1,72.25,0,1.65,0.56,0.59
3/7/21,15.39,58.25,0,1.52,0.56,0.59
3/8/21,10.29,64.38,0,1.46,0.55,0.59
3/9/21,8.44,68.44,1.39,1.69,0.56,0.59
3/10/21,3.46,91.69,15.66,2.71,0.59,0.59
3/11/21,5.24,85.62,4.38,1.45,0.6,0.6
3/12/21,8.46,71.69,1.91,1.46,0.61,0.62
3/13/21,13.19,63.94,0,2.03,0.59,0.62
3/14/21,12.35,69.94,0.38,1.31,0.59,0.62
3/15/21,3.23,87.06,9.42,2.26,0.61,0.62
3/16/21,12,70.5,0.08,1.85,0.61,0.62
3/17/21,13.38,58.81,0,1.81,0.59,0.62
3/18/21,17.37,57.44,0.73,1.98,0.59,0.62
3/19/21,13.48,91.94,15.03,1.53,0.64,0.62
3/20/21,10.9,76.5,1.65,1.91,0.62,0.64
3/21/21,13.94,54.94,0.02,2.38,0.61,0.64
3/22/21,15.01,56.19,0.01,2.1,0.6,0.63
3/23/21,14.46,52.62,0.08,2.94,0.6,0.63
3/24/21,14.93,41.69,0,2.38,0.59,0.62
3/25/21,11.37,70.62,0.18,1.94,0.59,0.62
3/26/21,16.57,53.38,0.01,1.99,0.59,0.62
3/27/21,20.13,38.88,0,2.24,0.58,0.62
3/28/21,22.8,32.69,0,2.02,0.58,0.61
3/29/21,21.12,41.94,0,2.47,0.57,0.61
3/30/21,20.7,45.31,0,2.3,0.56,0.6
3/31/21,23.51,33.75,0,2.64,0.56,0.59
4/1/21,24.15,27.75,0,2.22,0.55,0.59
4/2/21,25.08,27.88,0,2.05,0.55,0.59
4/3/21,23.36,40.31,0,1.91,0.55,0.59
4/4/21,21.33,47.38,0,1.44,0.55,0.58
4/5/21,19.49,55.12,0,2.05,0.54,0.58
4/6/21,19.73,55.69,0,1.98,0.54,0.57
4/7/21,22.25,43.75,0,2.02,0.53,0.57
4/8/21,20.89,42.19,0,2.24,0.53,0.57
4/9/21,20.99,45.25,0,1.88,0.53,0.56
4/10/21,22.8,45.62,0,2.13,0.52,0.56
4/11/21,22.44,47.38,0,2.19,0.52,0.55
4/12/21,22.04,47.38,0,2.3,0.52,0.55
4/13/21,18.33,49.31,0,2.16,0.52,0.55
4/14/21,14.31,68.12,0.03,2.29,0.52,0.55
4/15/21,17.91,48.56,0,2.31,0.52,0.55
4/16/21,19.75,48.56,0.04,2.4,0.51,0.55
4/17/21,21.69,42.5,0,2.51,0.51,0.54
4/18/21,24.56,30.19,0,3.23,0.5,0.54
4/19/21,25.25,35.75,0,2.66,0.5,0.53
4/20/21,22.98,43.75,0,1.91,0.5,0.53
4/21/21,18.7,65.88,0.1,2.03,0.5,0.52
4/22/21,20.39,50.94,0.01,2.5,0.5,0.52
4/23/21,20.69,50.12,0,2.02,0.49,0.52
4/24/21,16.69,51.88,0,1.59,0.49,0.52
4/25/21,9.63,80.75,4.9,1.7,0.52,0.52
4/26/21,14.44,63.75,0.75,2.48,0.51,0.52
4/27/21,16.07,51.94,0.17,2.27,0.5,0.52
4/28/21,25.03,31.88,0,2.66,0.49,0.52
4/29/21,27.98,31.38,0,2.74,0.48,0.52
4/30/21,29.11,34.19,0,2.21,0.47,0.52
5/1/21,25.37,38.81,0,2.33,0.46,0.51
5/2/21,22.27,49.81,0.04,3.25,0.46,0.51
5/3/21,24.94,34.69,0,3.11,0.45,0.51
5/4/21,27.3,32.75,0,2.26,0.44,0.5
5/5/21,29.76,32,0,2.48,0.42,0.5
5/6/21,27.04,32.19,0,2.44,0.41,0.5
5/7/21,23.58,37.56,0,2.29,0.41,0.49
5/8/21,25.87,27.88,0,2.97,0.4,0.49
5/9/21,24.94,28.81,0,2.42,0.4,0.49
5/10/21,27.26,32.5,0,2.61,0.39,0.49
5/11/21,28.13,26.69,0,2.55,0.38,0.48
5/12/21,30.03,23.19,0,2.51,0.38,0.48
5/13/21,30.05,23.31,0,2.45,0.37,0.48
5/14/21,28.84,28.56,0,2.24,0.36,0.48
5/15/21,22.34,44.56,0.06,2.21,0.36,0.48
5/16/21,21.01,55.94,0.29,2.27,0.36,0.48
5/17/21,24.87,47.56,0.18,2.32,0.36,0.48
5/18/21,26.96,34.19,0,2.62,0.36,0.48
5/19/21,24.01,31.81,0,2.38,0.35,0.48
5/20/21,17.09,38,0.03,3.15,0.35,0.48
5/21/21,13.71,48.12,0.81,2.52,0.36,0.48
5/22/21,16.14,46.25,0.05,2.41,0.36,0.48
5/23/21,21.8,39.06,0,2.46,0.35,0.48
5/24/21,26.58,31.62,0,2.53,0.35,0.47
5/25/21,26.52,28.19,0,2.53,0.34,0.47
5/26/21,27,26,0,2.59,0.34,0.47
5/27/21,27.75,24.62,0.01,2.57,0.34,0.47
5/28/21,28.28,30.75,0.04,2.38,0.33,0.47
5/29/21,28.93,37.56,0.08,2.3,0.32,0.47
5/30/21,32.05,34.31,0.03,2.12,0.31,0.46
5/31/21,35.44,19.5,0.06,2.63,0.29,0.46
6/1/21,35.73,19.56,0,2.8,0.27,0.46
6/2/21,36.04,18.19,0,2.5,0.25,0.46
6/3/21,35.02,21,0.2,1.93,0.23,0.46
6/4/21,34,24.06,0.21,2.4,0.23,0.46
6/5/21,32.87,21.5,0.04,2.22,0.22,0.46
6/6/21,31.08,25.56,0,2.55,0.21,0.46
6/7/21,24.65,30.5,0,2.41,0.2,0.46
6/8/21,21.62,35.12,0,2,0.2,0.46
6/9/21,20.26,39.75,0,2.72,0.2,0.46
6/10/21,22.56,29.44,0,2.58,0.2,0.46
6/11/21,26.59,19.31,0,2.23,0.2,0.46
6/12/21,30.71,29.88,0.01,2.4,0.19,0.46
6/13/21,30.53,33.25,0.01,2.27,0.19,0.46
6/14/21,30.29,41.25,0,2.02,0.19,0.46
6/15/21,33.98,27.75,0,1.91,0.18,0.46
6/16/21,37.34,19.31,0,1.98,0.18,0.46
6/17/21,39.99,22.12,0.21,2.62,0.17,0.46
6/18/21,39.4,21.44,0.07,2.8,0.17,0.45
6/19/21,39.29,19,0,2.3,0.16,0.45
6/20/21,36.75,15.56,0,2.37,0.16,0.45
6/21/21,34.63,20.44,0,2.66,0.16,0.45
6/22/21,32.06,26.25,0,2.88,0.16,0.45
6/23/21,31.09,27.19,0,2.41,0.16,0.45
6/24/21,29.48,30.5,0.04,1.96,0.16,0.45
6/25/21,32.47,29.94,0,2.45,0.15,0.45
6/26/21,36.81,25.25,0,2.44,0.15,0.45
6/27/21,38.55,22.25,0,2.7,0.15,0.45
6/28/21,37.62,20.12,0.31,2.39,0.15,0.45
6/29/21,36.34,33.38,1.21,2.38,0.16,0.45
6/30/21,34.4,34.31,0.8,2.12,0.18,0.46
7/1/21,34.01,30.25,0.42,2.2,0.19,0.46
7/2/21,34.67,31.5,0.27,2.34,0.19,0.46
7/3/21,34.78,32.5,0.15,2.1,0.19,0.46
7/4/21,34.12,24.19,0,2.2,0.19,0.46
7/5/21,33.74,24.56,0,2.27,0.18,0.46
7/6/21,35.06,22.25,0,2.45,0.18,0.46
7/7/21,35.98,24,0,1.98,0.17,0.45
7/8/21,38.33,22.75,0,2.28,0.17,0.45
7/9/21,40.43,22.38,0.12,2.13,0.16,0.45
7/10/21,41.79,23.25,0.03,2.28,0.16,0.45
7/11/21,41.71,20.38,0.28,2.35,0.16,0.45
7/12/21,40.05,18.19,0.35,2.38,0.16,0.45
7/13/21,37.54,19.12,0.01,2.49,0.16,0.45
7/14/21,36.14,21.62,0,2.46,0.16,0.45
7/15/21,34.21,21.31,0,2.1,0.15,0.45
7/16/21,33.53,16.94,0,1.92,0.15,0.45
7/17/21,35.53,19.25,0,2.09,0.15,0.45
7/18/21,33.58,27.06,0.41,2.59,0.15,0.45
7/19/21,34.69,36.25,0.42,1.68,0.15,0.45
7/20/21,35.31,27.69,0.01,2.48,0.16,0.45
7/21/21,35.12,19.75,0,2.39,0.15,0.45
7/22/21,34.95,17.5,0,2.3,0.15,0.45
7/23/21,34.95,19.38,0,2.25,0.15,0.45
7/24/21,35.14,22.12,0.01,2.07,0.15,0.45
7/25/21,35.38,29.62,0.01,1.99,0.14,0.45
7/26/21,31.8,34.19,0.37,1.88,0.15,0.45
7/27/21,35.71,25.81,0.01,2.2,0.15,0.45
7/28/21,35.33,30.31,0.39,2.31,0.15,0.45
7/29/21,32.73,40.62,0.71,2.47,0.15,0.45
7/30/21,32.23,41,0.97,1.98,0.16,0.45
7/31/21,33.34,37.75,0.28,2.01,0.17,0.46
8/1/21,35.01,30.06,0.1,2.36,0.17,0.46
8/2/21,35.37,24.5,0.02,2.51,0.17,0.45
8/3/21,36.55,19.19,0,2.43,0.16,0.45
8/4/21,37.01,16.62,0,2.35,0.16,0.45
8/5/21,34.51,15.69,0,2.31,0.16,0.45
8/6/21,33.3,13.25,0,2.42,0.16,0.45
8/7/21,34.2,17.62,0,2.36,0.16,0.45
8/8/21,33.71,20.5,0,2.03,0.15,0.45
8/9/21,34.01,20.62,0,2.2,0.15,0.45
8/10/21,35.29,20.62,0,2.61,0.15,0.45
8/11/21,37.29,20.81,0.1,2.39,0.15,0.45
8/12/21,37.9,19.75,0.04,2.02,0.14,0.45
8/13/21,36.92,19.25,0.03,2.11,0.14,0.45
8/14/21,36.51,24.62,0.12,1.99,0.14,0.45
8/15/21,39.12,26.56,0.03,1.95,0.14,0.45
8/16/21,37.82,24.44,0.05,2.16,0.14,0.45
8/17/21,35.18,26.69,0.05,2.13,0.14,0.45
8/18/21,27.66,39.69,0,2.16,0.14,0.45
8/19/21,26.39,42.75,0,2.02,0.14,0.45
8/20/21,29.08,31,0,2.16,0.13,0.45
8/21/21,28.75,40.31,0,2.19,0.13,0.45
8/22/21,27.69,40.12,0,1.96,0.13,0.45
8/23/21,29.28,32.69,0,1.89,0.13,0.45
8/24/21,31.24,28.31,0,1.88,0.13,0.45
8/25/21,32.15,26,0,2.26,0.13,0.45
8/26/21,32.28,18.69,0,2.41,0.13,0.45
8/27/21,33.73,16.69,0,2.45,0.13,0.45
8/28/21,34.89,17,0,2.53,0.13,0.45
